Transaction_ID,Customer_ID,Transaction_Date,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
6356784,11278,2024-01-12 20:49:14,8,17.55072225,140.405778,Grocery,Nestle,Coffee,Excellent,Standard,Debit Card,Processing,5,Macchiato
6957112,38781,2023-12-07 04:59:40,10,233.1961565,2331.961565,Home Decor,IKEA,Furniture,Bad,Standard,PayPal,Delivered,1,Nightstand
1168173,22292,2023-08-21 22:01:30,1,412.8825125,412.8825125,Books,Random House,Literature,Good,Express,Credit Card,Shipped,3,Non-fiction literature
2908220,23540,2024-01-15 14:21:53,3,133.6335114,400.9005343,Clothing,Zara,Shirt,Good,Express,Debit Card,Pending,3,Sweatshirt
7100838,62552,2023-07-19 10:11:35,4,117.433076,469.7323041,Electronics,Apple,Smartphone,Average,Standard,Credit Card,Processing,2,Nokia
3871204,46900,2023-12-10 06:02:01,10,373.4950686,3734.950686,Clothing,Zara,Shirt,Good,Standard,PayPal,Delivered,3,Polo shirt
9054284,15897,2024-01-29 10:53:23,8,190.9134694,1527.307755,Books,Penguin Books,Children's,Average,Same-Day,Credit Card,Delivered,2,Clothing
3911842,80363,2024-02-06 04:12:36,3,449.9155877,1349.746763,Clothing,Zara,Shirt,Bad,Express,PayPal,Shipped,1,Flannel shirt
8694138,31226,2023-10-20 10:11:54,5,258.4415543,1292.207772,Clothing,Zara,Jeans,Bad,Same-Day,Credit Card,Processing,1,Distressed jeans
2121678,59791,2023-10-02 12:18:50,2,253.1526263,506.3052526,Grocery,Nestle,Coffee,Good,Express,Cash,Processing,4,Affogato
1093070,54950,2023-12-22 02:22:21,10,412.2659854,4122.659854,Books,HarperCollins,Thriller,Average,Express,PayPal,Shipped,2,Suspense
7004729,75705,2024-02-06 11:14:48,5,447.43544,2237.1772,Books,HarperCollins,Fiction,Good,Same-Day,Credit Card,Pending,4,Horror
8207085,26506,2023-05-15 22:09:57,1,91.55397873,91.55397873,Home Decor,Bed Bath & Beyond,Kitchen,Average,Standard,Debit Card,Processing,2,Stove
1054181,48204,2023-04-23 23:03:33,10,448.95364,4489.5364,Electronics,Apple,Tablet,Good,Express,PayPal,Pending,4,Sony Xperia Tablet
5576439,72449,2024-01-12 15:47:52,10,86.01214738,860.1214738,Books,Random House,Non-Fiction,Average,Express,PayPal,Shipped,2,History
7422960,47421,2023-05-14 00:28:39,3,111.9698639,335.9095916,Grocery,Nestle,Coffee,Bad,Standard,Credit Card,Processing,1,Macchiato
7928132,31369,2023-12-27 04:42:58,2,251.7474462,503.4948924,Books,Penguin Books,Non-Fiction,Good,Standard,PayPal,Delivered,4,Cooking
6565073,82804,2023-05-07 14:57:13,5,288.8443955,1444.221977,Electronics,Sony,Headphones,Good,Same-Day,Cash,Delivered,4,Over-ear headphones
1906392,90508,2024-02-18 09:24:59,1,248.9999348,248.9999348,Home Decor,Home Depot,Tools,Bad,Express,Cash,Processing,1,Wrench
3931451,51709,2023-09-21 23:57:48,10,24.46312962,244.6312962,Clothing,Nike,Shoes,Average,Same-Day,Cash,Processing,2,Boots
5481767,37921,2024-02-01 14:04:36,3,451.7785837,1355.335751,Home Decor,IKEA,Furniture,Excellent,Express,Cash,Delivered,4,TV stand
6575789,37108,2023-04-26 07:49:22,2,56.09361453,112.1872291,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Same-Day,PayPal,Processing,1,Dishwasher
7704737,72795,2023-08-10 00:01:02,3,48.09428753,144.2828626,Home Decor,IKEA,Lighting,Good,Express,Debit Card,Pending,3,Desk lamps
8447664,42669,2023-03-27 14:52:45,1,82.8170112,82.8170112,Grocery,Pepsi,Soft Drink,Excellent,Express,PayPal,Pending,5,Ginger ale
7275474,86970,2023-11-18 00:13:17,5,272.7817504,1363.908752,Clothing,Nike,T-shirt,Excellent,Same-Day,Debit Card,Processing,4,Graphic tee
2550152,56868,2023-12-25 01:02:15,1,492.1972623,492.1972623,Books,HarperCollins,Non-Fiction,Average,Same-Day,Debit Card,Shipped,2,Psychology
7160616,34587,2023-09-13 20:46:13,5,103.8343876,519.1719378,Grocery,Nestle,Chocolate,Average,Same-Day,Credit Card,Shipped,2,Dark chocolate
8930927,15053,2023-12-12 06:10:39,9,432.0488766,3888.43989,Clothing,Adidas,Jacket,Good,Same-Day,PayPal,Processing,3,Puffer jacket
1234101,11747,2023-06-01 02:16:54,4,250.4187784,1001.675114,Grocery,Pepsi,Soft Drink,Good,Standard,Cash,Shipped,3,Iced tea
4197790,23440,2023-05-31 22:37:54,6,166.8032894,1000.819737,Books,HarperCollins,Thriller,Bad,Express,PayPal,Delivered,1,Techno-thriller
3840537,17518,2023-12-06 12:59:39,1,294.2512472,294.2512472,Home Decor,Home Depot,Tools,Excellent,Same-Day,Debit Card,Pending,5,Pliers
9135844,19502,2023-08-13 15:56:26,7,385.570032,2698.990224,Books,HarperCollins,Fiction,Average,Standard,PayPal,Processing,2,Dystopian
6677619,89228,2023-05-05 14:26:56,8,168.3134779,1346.507823,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,Credit Card,Shipped,5,Blender
8610167,89063,2023-05-31 15:59:31,5,182.1599656,910.7998281,Grocery,Pepsi,Juice,Bad,Same-Day,PayPal,Pending,1,Pineapple juice
9682800,94632,2023-10-19 17:47:43,6,386.3032678,2317.819607,Grocery,Nestle,Chocolate,Excellent,Standard,Debit Card,Pending,5,Chocolate mousse
8034434,68691,2023-05-17 12:26:22,1,321.735422,321.735422,Home Decor,IKEA,Lighting,Bad,Standard,Credit Card,Shipped,1,Pendant lights
9658122,44910,2023-08-28 10:56:28,7,435.8698062,3051.088643,Clothing,Adidas,Shoes,Good,Express,Debit Card,Delivered,3,Sandals
4638108,77062,2023-07-17 14:39:53,3,224.1590087,672.4770261,Electronics,Samsung,Tablet,Excellent,Express,Debit Card,Pending,5,Acer Iconia Tab
8358402,82884,2024-02-21 18:32:58,5,151.1227369,755.6136847,Electronics,Samsung,Smartphone,Good,Same-Day,Cash,Pending,3,Motorola Moto
3035361,24161,2024-02-04 11:37:33,9,193.7530739,1743.777665,Books,Penguin Books,Children's,Good,Same-Day,Debit Card,Pending,3,Games
5300034,81136,2024-02-03 19:25:31,8,88.3116793,706.4934344,Books,HarperCollins,Non-Fiction,Bad,Express,PayPal,Shipped,1,Business
3699192,71509,2023-03-26 03:54:19,5,67.37386799,336.8693399,Home Decor,Home Depot,Decorations,Bad,Standard,Debit Card,Delivered,1,Picture frames
1380192,21055,2023-03-09 17:00:08,1,131.8620018,131.8620018,Grocery,Coca-Cola,Water,Average,Standard,Cash,Shipped,2,Mineral water
7727789,51149,2023-08-18 17:20:45,3,446.4634959,1339.390488,Books,Random House,Non-Fiction,Average,Express,PayPal,Delivered,2,Self-help
8660760,69397,2023-06-25 18:22:26,2,492.9009209,985.8018419,Books,Penguin Books,Fiction,Average,Standard,Cash,Shipped,2,Science fiction
6103624,97539,2023-06-15 15:11:18,7,402.0729911,2814.510937,Books,Penguin Books,Non-Fiction,Good,Standard,Debit Card,Shipped,3,Self-help
7341826,89147,2023-08-09 05:46:16,6,116.9284519,701.5707112,Home Decor,Bed Bath & Beyond,Bedding,Good,Express,Debit Card,Delivered,4,Mattress topper
8094049,58668,2023-05-02 00:00:38,3,89.93166645,269.7949993,Grocery,Nestle,Snacks,Average,Express,Cash,Delivered,2,Nuts
1173927,67416,2023-08-24 17:40:32,5,26.60410527,133.0205263,Grocery,Coca-Cola,Juice,Bad,Express,Cash,Shipped,1,Tomato juice
3959609,77112,2023-05-13 21:01:53,1,172.5626497,172.5626497,Grocery,Nestle,Coffee,Good,Same-Day,PayPal,Pending,4,Affogato
2218687,68580,2024-01-22 22:18:07,4,230.0916811,920.3667242,Electronics,Sony,Headphones,Good,Express,Credit Card,Delivered,3,Bluetooth headphones
4036141,51649,2023-09-17 17:22:24,2,371.4663569,742.9327137,Books,Random House,Non-Fiction,Excellent,Express,Cash,Delivered,5,Health
4182743,63716,2023-06-22 17:16:55,10,75.86414032,758.6414032,Home Decor,Home Depot,Furniture,Good,Standard,PayPal,Shipped,3,TV stand
1994620,88199,2023-03-10 05:34:42,3,140.6255372,421.8766115,Books,HarperCollins,Fiction,Good,Express,PayPal,Delivered,4,Science fiction
6861241,70644,2023-10-14 16:06:54,10,475.4460763,4754.460763,Books,HarperCollins,Thriller,Average,Standard,Debit Card,Pending,2,Techno-thriller
4424367,44717,2024-01-15 10:27:22,10,226.9737229,2269.737229,Books,HarperCollins,Non-Fiction,Bad,Express,Cash,Delivered,1,History
3190171,90784,2023-11-08 18:12:33,5,271.9379948,1359.689974,Grocery,Pepsi,Water,Average,Express,Cash,Shipped,2,Mineral water
2047805,10186,2023-04-21 07:44:49,3,13.71894545,41.15683634,Electronics,Sony,Television,Average,Same-Day,Debit Card,Pending,2,OLED TV
1500586,32047,2023-03-06 08:16:11,4,62.44817277,249.7926911,Grocery,Nestle,Chocolate,Excellent,Express,Credit Card,Shipped,4,Chocolate-covered fruits
4690794,73272,2023-12-18 13:18:44,8,237.9069668,1903.255734,Books,Penguin Books,Fiction,Average,Standard,Debit Card,Processing,2,Literary fiction
8502149,98471,2023-08-07 21:11:36,10,329.9714611,3299.714611,Home Decor,IKEA,Furniture,Good,Express,Debit Card,Pending,4,Dining table
8719941,67476,2023-10-17 05:34:50,2,27.81334293,55.62668586,Grocery,Pepsi,Juice,Bad,Express,Credit Card,Processing,1,Mango juice
5065875,43684,2023-12-06 17:18:15,6,150.7700724,904.6204342,Grocery,Coca-Cola,Juice,Excellent,Standard,Debit Card,Delivered,5,Pomegranate juice
7765922,55743,2023-11-02 20:42:25,2,462.120638,924.241276,Electronics,Sony,Smartphone,Average,Express,Cash,Shipped,2,Nokia
7495790,75407,2023-09-28 09:44:23,10,203.3123004,2033.123004,Home Decor,Bed Bath & Beyond,Bedding,Average,Express,Debit Card,Delivered,2,Comforter
1564737,14534,2023-05-18 17:45:22,4,414.2145543,1656.858217,Home Decor,IKEA,Lighting,Bad,Same-Day,Credit Card,Processing,1,Ceiling lights
7221919,57139,2023-11-09 11:14:05,5,28.46358099,142.3179049,Grocery,Pepsi,Juice,Average,Standard,Credit Card,Processing,2,Pomegranate juice
6486613,48558,2023-09-30 16:29:48,7,20.13940521,140.9758365,Electronics,Samsung,Television,Good,Same-Day,PayPal,Processing,4,Android TV
2723568,27855,2023-05-12 02:11:07,5,413.7567273,2068.783636,Clothing,Adidas,Jacket,Good,Standard,Cash,Processing,4,Trench coat
8337517,77982,2023-07-27 00:19:34,5,379.4194122,1897.097061,Clothing,Zara,Dress,Excellent,Standard,Debit Card,Shipped,4,Cocktail dress
3408328,67137,2023-04-29 06:54:31,4,18.43252514,73.73010058,Electronics,Sony,Television,Excellent,Same-Day,Debit Card,Processing,4,Smart TV
1242168,71492,2023-11-29 13:48:18,4,148.3565892,593.4263567,Grocery,Coca-Cola,Soft Drink,Average,Standard,Debit Card,Pending,2,Fruit punch
4909590,26327,2023-05-23 08:43:16,10,10.50490935,105.0490935,Home Decor,Bed Bath & Beyond,Bedding,Average,Standard,Cash,Pending,2,Pillowcase set
3960485,72914,2023-09-27 21:23:36,9,370.7725977,3336.953379,Home Decor,Bed Bath & Beyond,Bedding,Average,Same-Day,Credit Card,Shipped,2,Mattress topper
8783491,32270,2023-07-26 13:07:37,9,232.6928654,2094.235788,Electronics,Samsung,Television,Average,Express,Cash,Pending,2,Curved TV
9939690,36236,2023-09-01 04:38:30,10,310.1277786,3101.277786,Clothing,Adidas,Jacket,Excellent,Same-Day,Credit Card,Delivered,4,Bomber jacket
6744497,22202,2023-03-13 09:40:11,2,346.8055685,693.611137,Clothing,Nike,Shorts,Bad,Express,PayPal,Pending,1,Denim shorts
7148944,78515,2023-07-29 06:29:02,3,359.9697172,1079.909152,Clothing,Zara,Dress,Good,Standard,Cash,Pending,3,Bodycon dress
9588629,91739,2023-06-24 20:29:38,10,329.1416955,3291.416955,Clothing,Zara,Jeans,Good,Standard,Cash,Shipped,4,Low-rise jeans
,66070,2023-09-15 10:20:40,2,166.9619841,333.9239682,Grocery,Pepsi,Water,Bad,Standard,Cash,Shipped,1,Purified water
5882812,30415,2023-12-09 12:16:25,5,402.0313927,2010.156964,Grocery,Pepsi,Soft Drink,Good,Standard,Debit Card,Delivered,4,Ginger ale
4623203,17149,2023-07-14 04:24:12,3,384.221524,1152.664572,Books,Penguin Books,Fiction,Average,Standard,PayPal,Delivered,2,Horror
5134292,51212,2023-05-04 04:16:34,10,205.2213904,2052.213904,Books,Random House,Non-Fiction,Average,Same-Day,Cash,Delivered,2,Cooking
9763585,73251,2023-04-12 13:20:44,9,201.9175555,1817.257999,Home Decor,IKEA,Lighting,Good,Same-Day,Credit Card,Shipped,4,Recessed lighting
4132234,46367,2024-01-18 00:00:41,3,252.5418592,757.6255777,Home Decor,IKEA,Decorations,Bad,Express,Credit Card,Pending,1,Wall art
2506565,72388,2023-07-25 10:27:22,5,309.0953831,1545.476915,Home Decor,Home Depot,Furniture,Bad,Same-Day,Debit Card,Delivered,1,Bookshelf
6976055,10967,2023-06-05 12:41:47,1,381.2301113,381.2301113,Clothing,Adidas,Jacket,Good,Express,Cash,Shipped,4,Blazer
7516560,63466,2023-06-10 00:06:45,8,271.8660312,2174.92825,Books,Random House,Fiction,Excellent,Standard,Cash,Processing,5,Literary fiction
9819621,75170,2023-04-11 14:02:50,7,107.2138593,750.4970153,Clothing,Adidas,Jacket,Bad,Same-Day,Debit Card,Delivered,1,Bomber jacket
5249751,24964,2023-11-05 13:48:04,10,321.5595931,3215.595931,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Standard,Debit Card,Processing,1,Mirror
4771163,85729,2023-05-09 19:58:43,2,201.8307086,403.6614171,Clothing,Nike,Shoes,Good,Express,Credit Card,Shipped,4,Slippers
6039306,59178,2023-06-19 16:25:31,2,305.0013947,610.0027893,Grocery,Nestle,Coffee,Excellent,Standard,PayPal,Pending,5,Instant coffee
9975340,81092,2024-02-04 22:57:25,5,438.4836388,2192.418194,Books,Random House,Non-Fiction,Average,Same-Day,Debit Card,Processing,2,Self-help
5028794,84069,2023-11-04 11:44:43,6,124.8901939,749.3411633,Books,Penguin Books,Children's,Bad,Express,Debit Card,Processing,1,Books
1642794,80408,2024-01-25 23:26:34,3,158.5161342,475.5484025,Books,Random House,Non-Fiction,Average,Express,Credit Card,Pending,2,Travel
7625427,15370,2023-09-19 11:39:37,10,23.82697804,238.2697804,Clothing,Nike,Shorts,Average,Same-Day,Debit Card,Shipped,2,Skorts
2557371,90016,2023-09-16 21:20:26,1,371.9816385,371.9816385,Books,HarperCollins,Non-Fiction,Excellent,Express,PayPal,Pending,4,Travel
1838361,88516,2023-10-09 07:30:30,1,345.4723168,345.4723168,Clothing,Adidas,Jacket,Excellent,Express,Cash,Delivered,5,Leather jacket
8672309,70287,2024-01-04 14:20:41,7,109.8105464,768.6738247,Clothing,Nike,T-shirt,Bad,Standard,Cash,Pending,1,Crop top
7824285,93822,2023-03-24 10:43:50,8,212.7850303,1702.280243,Books,HarperCollins,Thriller,Excellent,Same-Day,PayPal,Shipped,5,Legal thriller
3392912,73883,2023-05-30 22:21:45,1,43.68838592,43.68838592,Electronics,Sony,Television,Average,Standard,Cash,Pending,2,LCD TV
8472215,63976,2024-01-06 09:36:32,6,55.86011856,335.1607113,Electronics,Apple,Tablet,Excellent,Same-Day,Debit Card,Shipped,4,Samsung Galaxy Tab
2322039,55636,2023-09-17 00:02:51,8,225.3989316,1803.191453,Clothing,Zara,Shirt,Average,Express,PayPal,Processing,2,Flannel shirt
9290403,17013,2023-04-17 16:49:33,8,296.4356026,2371.484821,Grocery,Pepsi,Juice,Bad,Same-Day,PayPal,Shipped,1,Mixed fruit juice
5003692,76242,2023-06-20 01:44:59,3,267.5612625,802.6837875,Clothing,Zara,Shirt,Bad,Standard,PayPal,Shipped,1,Hoodie
2541771,96159,2023-11-09 06:29:40,10,273.7217605,2737.217605,Books,Random House,Literature,Good,Same-Day,Credit Card,Pending,3,Literary fiction
1471616,22763,2023-04-27 12:56:20,2,382.5804933,765.1609866,Books,Random House,Non-Fiction,Bad,Standard,PayPal,Pending,1,Business
8817645,12630,2023-05-22 22:21:48,10,454.2660814,4542.660814,Electronics,Apple,Tablet,Bad,Standard,PayPal,Processing,1,Lenovo Tab
1539048,92491,2023-08-22 12:37:59,10,330.1904321,3301.904321,Books,HarperCollins,Fiction,Excellent,Same-Day,Cash,Pending,4,Thriller
2557076,64721,2023-04-12 23:14:04,9,480.111659,4321.004931,Home Decor,Home Depot,Decorations,Bad,Express,Debit Card,Pending,1,Vases
7621865,37144,2023-05-03 03:43:25,5,55.84241653,279.2120827,Electronics,Apple,Tablet,Good,Express,Cash,Delivered,4,Google Pixel Slate
4940008,17254,2023-10-18 12:16:17,10,238.9868864,2389.868864,Books,HarperCollins,Non-Fiction,Average,Same-Day,Cash,Shipped,2,Memoir
3634737,88500,2023-12-04 21:24:14,3,380.1862245,1140.558673,Electronics,Samsung,Smartphone,Excellent,Same-Day,Debit Card,Delivered,4,Huawei P
7064490,74986,2024-01-13 12:43:39,8,389.516077,3116.128616,Books,Penguin Books,Non-Fiction,Average,Express,Debit Card,Processing,2,Science
3894305,62285,2023-09-02 18:26:27,10,228.0644159,2280.644159,Clothing,Adidas,T-shirt,Average,Express,PayPal,Pending,2,Henley tee
1554892,85472,2023-08-11 05:17:17,10,212.2686484,2122.686484,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,Cash,Delivered,4,Microwave
8956208,62922,2024-02-03 09:05:53,2,208.929708,417.859416,Grocery,Pepsi,Water,Average,Standard,Debit Card,Shipped,2,Sparkling water
2461481,99202,2023-07-09 21:47:04,10,387.0372024,3870.372024,Electronics,Sony,Smartphone,Average,Same-Day,PayPal,Processing,2,OnePlus
8073386,97018,2023-05-12 10:52:13,8,473.7502718,3790.002174,Home Decor,Home Depot,Furniture,Average,Same-Day,Cash,Pending,2,Desk
4363014,88471,2023-04-07 23:22:12,6,284.7174244,1708.304546,Grocery,Pepsi,Water,Bad,Express,Debit Card,Processing,1,Spring water
3915835,68157,2023-06-30 15:25:56,3,305.5830543,916.749163,Grocery,Coca-Cola,Soft Drink,Bad,Express,Debit Card,Pending,1,Grape soda
1819591,84509,2023-07-02 19:17:15,9,163.6014491,1472.413042,Home Decor,IKEA,Lighting,Excellent,Standard,Credit Card,Delivered,4,Under cabinet lighting
8907560,24938,2023-11-22 23:44:31,10,87.44858407,874.4858407,Home Decor,Bed Bath & Beyond,Bedding,Average,Express,Cash,Shipped,2,Bed skirt
5859843,46708,2023-11-23 04:43:26,6,339.7172087,2038.303252,Grocery,Pepsi,Juice,Excellent,Standard,Credit Card,Processing,5,Pomegranate juice
1408098,26662,2024-02-25 15:12:51,9,437.8420202,3940.578182,Clothing,Zara,Jeans,Excellent,Express,Cash,Pending,4,Flare jeans
7557647,71174,2024-01-12 03:32:47,2,106.004162,212.0083241,Grocery,Pepsi,Juice,Excellent,Express,Debit Card,Processing,5,Pineapple juice
9008409,36768,2023-12-21 01:38:04,10,150.473095,1504.73095,Electronics,Sony,Smartphone,Excellent,Standard,Debit Card,Shipped,5,LG G
5271299,55273,2023-10-20 15:44:33,4,159.5335694,638.1342778,Home Decor,Home Depot,Decorations,Bad,Same-Day,Cash,Processing,1,Wall art
4006555,88590,2023-04-21 19:16:33,9,52.57450454,473.1705409,Grocery,Pepsi,Water,Good,Same-Day,Debit Card,Processing,3,Mineral water
6189165,85210,2024-01-22 11:15:00,4,138.7947598,555.1790393,Grocery,Pepsi,Juice,Excellent,Same-Day,PayPal,Processing,4,Mixed fruit juice
8035931,58216,2023-09-11 10:28:17,10,71.28776746,712.8776746,Grocery,Pepsi,Water,Average,Standard,Cash,Shipped,2,Spring water
6176559,97342,2024-01-08 19:25:13,2,344.2525439,688.5050879,Grocery,Nestle,Snacks,Good,Standard,PayPal,Delivered,4,Granola bars
9720103,40987,2023-08-16 12:47:25,5,266.5711014,1332.855507,Electronics,Apple,Laptop,Good,Standard,Debit Card,Processing,4,MacBook
5471123,11439,2023-03-08 07:34:22,1,376.6422486,376.6422486,Clothing,Adidas,T-shirt,Excellent,Standard,Cash,Delivered,5,Off-the-shoulder tee
4843382,58190,2023-08-07 10:20:01,2,271.1431484,542.2862969,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,PayPal,Shipped,4,Root beer
4450597,43809,2024-01-08 14:00:54,3,259.2895101,777.8685304,Grocery,Coca-Cola,Juice,Excellent,Standard,Debit Card,Pending,4,Cranberry juice
5007408,53187,2023-06-24 23:53:35,2,384.5278811,769.0557622,Home Decor,Home Depot,Decorations,Excellent,Express,Debit Card,Shipped,4,Sculptures
8367219,93208,2023-03-12 12:25:18,9,214.9669416,1934.702474,Clothing,Adidas,Jacket,Bad,Express,PayPal,Processing,1,Blazer
6923945,24134,2024-01-26 09:29:01,10,351.6443795,3516.443795,Books,HarperCollins,Fiction,Excellent,Express,Cash,Shipped,5,Mystery
8010603,59983,2023-08-01 03:40:16,4,382.7157553,1530.863021,Clothing,Adidas,T-shirt,Excellent,Standard,Cash,Pending,4,Long-sleeve tee
7405458,19202,2023-03-13 16:05:22,8,387.0220006,3096.176005,Home Decor,IKEA,Lighting,Average,Express,PayPal,Shipped,2,Under cabinet lighting
3133173,81337,2023-07-14 10:00:41,7,411.8562878,2882.994015,Grocery,Nestle,Coffee,Bad,Standard,Credit Card,Delivered,1,Latte
1261692,86059,2024-01-20 05:37:55,1,34.0658584,34.0658584,Electronics,Sony,Smartphone,Average,Express,Debit Card,Pending,2,Xiaomi Mi
5230416,35689,2023-11-03 22:29:17,7,25.99359698,181.9551788,Grocery,Nestle,Chocolate,Excellent,Express,Debit Card,Delivered,4,White chocolate
2520724,39486,2023-07-26 19:41:13,5,364.2171064,1821.085532,Electronics,Apple,Laptop,Average,Standard,PayPal,Delivered,2,Lenovo ThinkPad
8083229,74196,2023-08-07 22:45:23,4,307.4859928,1229.943971,Grocery,Nestle,Coffee,Bad,Express,Cash,Processing,1,Latte
7213359,43190,2024-02-25 15:09:52,10,114.6889218,1146.889218,Clothing,Nike,Shorts,,Same-Day,Cash,Shipped,,Swim trunks
1217593,36427,2023-05-15 22:59:49,4,170.4670327,681.868131,Clothing,Zara,Dress,Average,Same-Day,PayPal,Pending,2,Wrap dress
2070594,13032,2023-08-03 11:33:52,6,210.8804044,1265.282426,Books,Random House,Fiction,Good,Express,PayPal,Pending,3,Romance
7988239,23166,2024-01-17 00:47:43,3,384.0907082,1152.272125,Clothing,Zara,Jeans,Excellent,Express,Cash,Delivered,5,High-waisted jeans
9389172,48356,2023-07-01 14:28:14,6,29.47084613,176.8250768,Electronics,Sony,Television,Good,Same-Day,Cash,Processing,4,Smart TV
3724725,57820,2024-01-26 10:48:49,9,484.2672278,4358.40505,Books,HarperCollins,Thriller,Average,Standard,Credit Card,Processing,2,Adventure
4810655,85184,2023-05-03 05:43:46,3,377.6873333,1133.062,Books,HarperCollins,Non-Fiction,Average,Standard,PayPal,Processing,2,Self-help
1658700,54228,2023-03-08 13:29:53,3,491.5334535,1474.60036,Clothing,Adidas,T-shirt,Excellent,Express,Credit Card,Processing,5,Crop top
2443537,77874,2024-01-03 06:49:19,4,382.5658169,1530.263267,Home Decor,IKEA,Lighting,Average,Standard,Debit Card,Shipped,2,Under cabinet lighting
5540293,98388,2023-06-11 18:39:17,9,308.4480609,2776.032548,Electronics,Samsung,Television,Good,Standard,Credit Card,Processing,4,4K TV
8158406,41404,2023-05-26 07:20:53,3,169.5427918,508.6283753,Clothing,Zara,Shirt,Average,Same-Day,Cash,Delivered,2,Henley shirt
9927285,84782,2023-11-25 20:18:38,10,152.4301364,1524.301364,Books,Penguin Books,Children's,Good,Express,Cash,Pending,3,Building blocks
4295690,26322,2023-08-27 05:03:27,6,357.0395696,2142.237418,Books,Penguin Books,Fiction,Average,Same-Day,Cash,Pending,2,Historical fiction
9473430,88414,2023-10-22 01:52:23,9,466.7177266,4200.459539,Clothing,Nike,Shorts,Excellent,Same-Day,Debit Card,Processing,4,Denim shorts
1742813,86682,2023-05-01 18:48:49,4,397.3701001,1589.4804,Grocery,Coca-Cola,Soft Drink,Good,Express,Credit Card,Shipped,4,Root beer
4393767,38598,2023-04-15 22:59:46,9,180.8202267,1627.382041,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,Cash,Pending,5,Ginger ale
6306684,34276,2023-06-11 06:35:52,4,152.1581626,608.6326504,Electronics,Apple,Laptop,Bad,Standard,Cash,Shipped,1,HP Spectre
9806445,15876,2023-04-17 05:44:11,3,44.75067958,134.2520387,Grocery,Nestle,Chocolate,Average,Express,Debit Card,Shipped,2,Truffles
2647356,15536,2023-10-18 23:50:55,6,373.2855757,2239.713454,Grocery,Pepsi,Soft Drink,Excellent,Standard,Credit Card,Shipped,4,Cola
1987692,45472,2023-05-14 09:01:05,4,232.1465827,928.5863307,Clothing,Zara,Shirt,Average,Same-Day,Debit Card,Shipped,2,Hoodie
2869294,77775,2023-05-08 03:03:13,6,499.7450984,2998.47059,Electronics,Samsung,Tablet,Good,Same-Day,PayPal,Delivered,3,Samsung Galaxy Tab
1048550,85695,2023-04-02 17:48:48,2,358.0174894,716.0349788,Books,Penguin Books,Non-Fiction,Bad,Express,PayPal,Processing,1,Travel
6558439,46968,2023-05-04 07:14:13,9,197.0785502,1773.706952,Clothing,Zara,Dress,Good,Standard,Debit Card,Delivered,4,Cocktail dress
4543426,36181,2023-11-21 15:49:14,5,254.9379336,1274.689668,Grocery,Coca-Cola,Soft Drink,Good,Standard,Credit Card,Delivered,3,Fruit punch
4053571,32600,2023-07-14 14:41:09,5,495.1200001,2475.6,Books,Random House,Fiction,Bad,Standard,PayPal,Pending,1,Thriller
1551976,95880,2023-05-08 19:42:11,9,288.9739432,2600.765489,Electronics,Sony,Smartphone,Bad,Express,PayPal,Pending,1,Nokia
5028159,53140,2023-12-25 03:18:44,3,368.3439091,1105.031727,Books,Random House,Literature,Bad,Express,PayPal,Pending,1,Anthologies
2671621,73213,2023-11-16 19:16:06,2,221.5693588,443.1387177,Electronics,Sony,Headphones,Bad,Express,Debit Card,Delivered,1,Wireless headphones
8420958,73611,2023-05-13 20:40:40,8,399.6633734,3197.306987,Clothing,Nike,Shorts,Bad,Same-Day,Cash,Shipped,1,Khaki shorts
1804935,63762,2024-02-21 17:36:54,8,189.4580022,1515.664018,Clothing,Zara,Shirt,Excellent,Same-Day,PayPal,Shipped,4,Tank top
6365353,51232,2024-01-18 20:25:27,1,26.93417534,26.93417534,Home Decor,IKEA,Lighting,Bad,Same-Day,Debit Card,Delivered,1,Wall sconces
9980744,87611,2024-02-20 17:59:35,10,103.8890853,1038.890853,Electronics,Sony,Television,Good,Standard,Cash,Processing,3,Plasma TV
9093793,19243,2023-04-09 09:13:27,2,382.2523134,764.5046268,Clothing,Zara,Dress,Average,Same-Day,Debit Card,Pending,2,Wrap dress
3438041,34516,2023-04-23 14:38:19,6,283.3607757,1700.164654,Clothing,Nike,T-shirt,Excellent,Express,Cash,Shipped,5,Scoop neck tee
5734011,72787,2023-04-18 05:23:57,6,201.6735241,1210.041144,Electronics,Apple,Tablet,Average,Standard,Cash,Shipped,2,Sony Xperia Tablet
9652667,20483,2023-05-26 16:21:42,7,157.8024056,1104.61684,Electronics,Apple,Laptop,Bad,Same-Day,Debit Card,Processing,1,Samsung Notebook
9673022,29185,2023-07-12 21:57:32,1,298.6229103,298.6229103,Books,HarperCollins,Non-Fiction,Excellent,Express,Credit Card,Processing,5,Health
4802201,73013,2023-10-01 11:38:29,5,240.1047948,1200.523974,Electronics,Apple,Laptop,Bad,Express,PayPal,Pending,1,Asus ZenBook
